,x_coordinate,y_coordinate
0,977.2863717065377,2056.648402829414
1,1739.4798940749715,2057.5310555871565
2,2463.231159463598,2438.793189305292
3,2539.9785020278264,2489.910929564741
4,2551.4479744463915,2825.814258460151
5,2546.6147228499026,2952.267067197825
6,2537.99463627547,3007.9145858019056
7,2421.9360801642647,3068.080040955458
8,2151.278801882618,3091.958057567906
9,1288.3180969020073,3129.6381456858317
10,726.7570351827306,3058.6098535933297
11,321.7211635198888,2950.5813463485633
12,318.476336443471,2939.082785481578
13,307.6306222215018,2795.8274202656376
14,322.2119171757915,2702.382815624764
15,362.20696685963236,2577.0299884726664
16,673.3066448840585,2122.4668014668887
