,x_coordinate,y_coordinate
0,5.230826983272697,2.5549932115677523
1,5.379273767053767,2.915283918803707
2,5.346461651322661,4.108978953483962
3,5.295544128433869,4.410620403214487
4,5.1667520060587755,4.665094709816609
5,4.879325977760887,4.79693122324472
6,3.980705686725629,4.964621902497599
7,2.350792405708721,4.981088490703967
8,2.198528203156488,4.888511515794333
9,1.8703124248951493,4.538467678258015
10,1.6979435008677193,4.337339306126206
11,1.8006879464439738,3.335007892587699
12,1.8843675401720987,2.9666436278045385
13,2.0346642683482163,2.6802352102017513
14,2.6976307499659056,2.5823842396661196
15,4.090197741894509,2.394225253474378
16,4.974571371066634,2.4528392073136445
