,dataset,sample,celltype,subsample,f1,recall,precision
0,HIV_data_annotated,NL01,T cell,0,0.9995371891483221,0.999307709153074,0.999766774562879
1,HIV_data_annotated,NL01,NK cell,0,0.9990691013247405,0.9992837702334909,0.9988545246277205
2,HIV_data_annotated,NL01,Monocyte,0,0.9987676533655386,0.999063139468948,0.9984723419982752
3,HIV_data_annotated,NL01,B cell,0,0.9972348191571728,0.9953632148377125,0.999113475177305
4,HIV_data_annotated,NL01,not annotated,0,0.9681808207153829,0.968818620992534,0.9675438596491228
5,HIV_data_annotated,NL01,Dendritic cell,0,0.9857791225416037,0.9777911164465787,0.9938987187309335
6,HIV_data_annotated,NL03,T cell,0,0.9994255912167676,0.9991907959565901,0.9996604968498025
7,HIV_data_annotated,NL03,NK cell,0,0.9988393122250115,0.999297866594653,0.9983811785020505
8,HIV_data_annotated,NL03,Monocyte,0,0.998158863755918,0.9986666900580692,0.9976515536549887
9,HIV_data_annotated,NL03,B cell,0,0.9977597188666814,0.9976282501756851,0.9978912222124594
10,HIV_data_annotated,NL03,not annotated,0,0.9768833288006529,0.9726509612780937,0.9811526905217154
11,HIV_data_annotated,NL03,Dendritic cell,0,0.9907120743034057,0.9868733196267595,0.9945808096907873
12,HIV_data_annotated,NL05,T cell,0,0.9987446913100991,0.9988058013579262,0.9986835887396206
13,HIV_data_annotated,NL05,NK cell,0,0.9959628275441803,0.9955078422415106,0.996418228928517
14,HIV_data_annotated,NL05,Monocyte,0,0.9959874282924448,0.9961394085512864,0.995835494401562
15,HIV_data_annotated,NL05,B cell,0,0.9968427248889602,0.9965227625314289,0.9971628927787591
16,HIV_data_annotated,NL05,not annotated,0,0.9718603439291297,0.9707474495107224,0.9729757929883138
17,HIV_data_annotated,NL05,Dendritic cell,0,0.9872575392892539,0.9825278286599972,0.9920330061175131
18,HIV_data_annotated,NL07,T cell,0,0.9998111470456316,0.9997639449519627,0.9998583535966382
19,HIV_data_annotated,NL07,NK cell,0,0.9995721009841677,1.0,0.9991445680068435
20,HIV_data_annotated,NL07,Monocyte,0,0.9982355847272214,0.9990817263544536,0.9973908751145899
21,HIV_data_annotated,NL07,B cell,0,0.9976674441852715,0.9960079840319361,0.9993324432576769
22,HIV_data_annotated,NL07,not annotated,0,0.9147609147609148,0.8943089430894309,0.9361702127659575
23,HIV_data_annotated,NL07,Dendritic cell,0,0.9883419689119172,0.9838813668600903,0.9928432010409889
24,HIV_data_annotated,NL09,T cell,0,0.9995147921914777,0.9992159260046779,0.9998138372139409
25,HIV_data_annotated,NL09,NK cell,0,0.9989916719572768,0.999626307922272,0.9983578413077555
26,HIV_data_annotated,NL09,Monocyte,0,0.998042673591597,0.9982941769403737,0.9977912969349402
27,HIV_data_annotated,NL09,B cell,0,0.9947565543071161,0.9903057419835943,0.999247554552295
28,HIV_data_annotated,NL09,not annotated,0,0.9401260504201681,0.9207818930041153,0.9603004291845494
29,HIV_data_annotated,NL09,Dendritic cell,0,0.9884107628741307,0.9857286432160804,0.9911075181891673
