,x_coordinate,y_coordinate
0,1.44767677905019,8.3575449697649
1,0.7542927794823505,8.434353126478724
2,0.18533217966028503,7.786496105477067
3,0.02100198095616886,7.417290103250109
4,0.0019823545035537854,6.8912399913691
5,0.00018716543228472504,5.67721503717948
6,3.748231267862692e-05,4.732536696796348
7,6.640851981094478e-05,4.554983824284384
8,0.00023102549844585695,4.03902513231503
9,0.00025972075814708256,4.021552885544896
10,0.001282228977338391,3.6034836909816472
11,0.41610736933112014,3.503010531258458
12,1.8181573764944092,5.807439148999988
13,1.9787235103155354,6.997740786635759
14,1.8688130572714563,7.447144321086242
