,x_coordinate,y_coordinate
0,0.8978048586138158,2.29740379868699
1,1.5450947392593422,1.6558562337617082
2,2.8057529789592976,0.6176555699546146
3,3.6520304428784827,-3.425852408521044e-05
4,3.7628321860672713,0.00816727437986453
5,4.97899070885135,1.6619426195505682
6,5.837719516550751,3.2724226071888185
7,6.145425971822943,4.965465720328017
8,5.641918155048701,5.691827161366379
9,5.156759870539851,6.069888037704283
10,4.7866242738189895,6.32069184827453
11,2.8563647053995442,6.614584427394711
12,2.0779936635605902,6.259092315547451
13,1.903990011465118,5.988160877391499
14,1.705522595416466,5.497382674302013
15,1.1906790777621632,3.7405468164700673
16,0.9760714200150943,2.897091395793149
