,x_coordinate,y_coordinate
0,2690.082958283504,1799.2326182215763
1,2546.614776600252,2190.1260034046545
2,1899.7074908293034,2019.377349328401
3,644.3496908342179,1590.6383489307393
4,235.17822365153864,1256.4585834596526
5,115.46493934188473,1010.3767692797223
6,71.88891746270096,887.6988243621945
7,90.27100908645214,770.0702356704751
8,169.70021509993714,619.0556073369403
9,217.6997256516806,579.6011822555369
10,313.6036837559493,538.9508487324748
11,522.9499975037575,511.60933493387165
12,964.5385598583575,503.4834265629738
13,1808.8047661379678,659.4751811854219
14,1920.0176161518052,702.3121309834844
15,2410.679155142074,970.8879258675241
16,2451.3908611563165,1001.1847385760051
17,2563.01565341962,1089.360863914927
18,2774.940389931545,1306.1174461956712
19,2756.6430431160593,1477.0922496682285
20,2748.155995080819,1551.1201138191032
