,x_coordinate,y_coordinate
0,2714.4848747987157,863.9027662452379
1,2606.146722961761,1582.8499658491846
2,2560.2577682853184,1755.9491115707983
3,2513.8373664637547,1758.8118998150485
4,1475.141097728552,1795.567132058934
5,562.657667699413,1769.8505073683593
6,493.35096814556675,1762.3327633400374
7,194.9019873079722,1463.6494372427933
8,90.27100908645214,843.5119395793478
9,115.46493934188473,710.1318907093978
10,164.69945733740795,660.6749692433106
11,279.123361981186,632.0587504390069
12,2446.0203077460424,575.2215074961553
13,2661.8615520022836,682.5960610750196
