,x_coordinate,y_coordinate
0,0.39469854232965695,1.0574039944996907
1,4.6999927185039956e-05,1.0539193798243345
2,-4.091375500603202e-05,1.0310814602153995
3,-4.7687900872336486e-05,0.9207897434577854
4,-4.9999184065904344e-05,2.6465336572421827e-05
5,-4.994273118828023e-05,-1.1632602091109967e-05
6,-4.987349058460408e-05,-1.634363746420986e-05
7,-4.967738544342581e-05,-2.3596689748606503e-05
8,-4.7940838040590216e-05,-4.7337847912545594e-05
9,-4.757895569287743e-05,-4.923766377405133e-05
10,-3.4579592182407625e-05,-4.984027374279985e-05
11,8.190907914805812e-07,-4.9956680287062015e-05
12,3.9837268339229944e-05,-4.997408949217501e-05
13,0.7775091811396116,-4.99438453434492e-05
14,1.6082703593020382,-4.9684430800767056e-05
15,1.9590728017275127,-4.871433781331571e-05
16,2.004503824685173,-2.6381996950525078e-05
17,2.007490872962944,-2.979147693621087e-06
18,2.009352052468152,4.61679415657535e-05
19,1.8988947515701027,0.4554299311259931
20,1.5213693177384247,0.8204128688227353
21,1.0234780053920807,1.017772227786445
