,x_coordinate,y_coordinate
0,1068.8979072853977,2548.3784651183496
1,990.3162200481611,2280.0656464610643
2,994.0053934412177,2135.1240701534516
3,1058.2618721667122,1805.03144934526
4,2131.5087859361374,1818.6509930982857
5,2166.0271447540813,1825.9926010129159
6,2370.364045094084,1990.8283327608087
7,2437.8281000494057,2108.294668174579
8,2511.1599063523386,2252.859371386603
9,2577.777388526115,2431.999546697488
10,2470.789993445751,2498.262960897562
11,2358.174511164957,2541.015911603872
12,1422.0571590717107,2567.074674692257
13,1221.2967158035005,2559.600358800616
