,x_coordinate,y_coordinate
0,1954.4190416922704,2157.5526848585578
1,2218.9662977691423,1805.03144934526
2,2304.217088317315,1818.6509930982857
3,2674.4308743127453,2115.572034895963
4,2664.6418658443195,2278.054735951875
5,2599.173852441051,2447.321777982594
6,2575.9794770344856,2475.240502249416
7,2509.4622031012923,2528.6696466512353
8,2430.8302745735955,2559.600358800616
9,2357.720910523782,2567.074674692257
10,2230.172313344369,2541.015911603872
11,2195.239975815118,2533.6772434833388
12,2053.920197313891,2441.8312801763536
13,1966.544409756338,2381.585457926428
14,1874.943276395226,2306.101792217924
15,1882.1934571401764,2285.0766692006523
16,1888.1489734397449,2268.92380042442
