,dataset,sample,celltype,subsample,f1,recall,precision
0,cytof_data_tmp,T,not annotated,50000,0.9977456244620241,0.9976229508196721,0.9978683282774453
1,cytof_data_tmp,T,CD4+ EM T cell,50000,0.8945726762320649,0.8576555023923444,0.9348109517601043
2,cytof_data_tmp,T,NK cell,50000,0.9908212560386473,0.989387361312108,0.99225931301403
3,cytof_data_tmp,T,CD8+ TRM T cell,50000,0.9183673469387754,0.8823529411764706,0.9574468085106383
4,cytof_data_tmp,T,CD4+ CM T cell,50000,0.9644163618224143,0.9653794940079894,0.9634551495016611
5,cytof_data_tmp,T,CD8+ EM T cell,50000,0.9579319834873206,0.9590631765400511,0.9568034557235421
6,cytof_data_tmp,T,Naive CD4+ T cell,50000,0.9484862178038861,0.9437949640287769,0.9532243415077203
7,cytof_data_tmp,T,CD8+ CM T cell,50000,0.8198380566801621,0.7417582417582418,0.916289592760181
8,cytof_data_tmp,T,Naive CD8+ T cell,50000,0.981467030823254,0.9755671902268761,0.9874386653581944
9,cytof_data_tmp,T,Double negative T cell,50000,0.938101788170564,0.9045092838196287,0.9742857142857143
10,cytof_data_tmp,T,Double positive T cell,50000,0.916083916083916,0.8590163934426229,0.9812734082397003
11,cytof_data_tmp,T,CD4+ TRM T cell,50000,0.8426395939086293,0.7904761904761904,0.9021739130434783
12,cytof_data_tmp,T,CD8+ TE T cell,50000,0.8753180661577609,0.7889908256880734,0.9828571428571429
13,cytof_data_tmp,T,CD4+ TEMRA,50000,0.0,0.0,0.0
14,cytof_data_tmp,U,not annotated,50000,0.9989261870302069,0.9984134391040598,0.999439461883408
15,cytof_data_tmp,U,CD4+ EM T cell,50000,0.8153955808980755,0.7286624203821656,0.9255663430420712
16,cytof_data_tmp,U,NK cell,50000,0.9938420348058903,0.9930444087747459,0.9946409431939979
17,cytof_data_tmp,U,CD8+ TRM T cell,50000,0.9029535864978904,0.8294573643410853,0.9907407407407407
18,cytof_data_tmp,U,CD4+ CM T cell,50000,0.967030341642112,0.9713622910167187,0.9627368587964799
19,cytof_data_tmp,U,CD8+ EM T cell,50000,0.944393466691136,0.9428362037376329,0.9459558823529411
20,cytof_data_tmp,U,Naive CD4+ T cell,50000,0.9507880347378578,0.9468289557975657,0.9547803617571059
21,cytof_data_tmp,U,CD8+ CM T cell,50000,0.8291069459757443,0.7626774847870182,0.9082125603864735
22,cytof_data_tmp,U,Naive CD8+ T cell,50000,0.9858806044092148,0.9822309970384995,0.989557434112382
23,cytof_data_tmp,U,Double negative T cell,50000,0.9106529209621993,0.8603896103896104,0.9671532846715328
24,cytof_data_tmp,U,Double positive T cell,50000,0.8924558587479936,0.8475609756097561,0.9423728813559322
25,cytof_data_tmp,U,CD4+ TRM T cell,50000,0.8427128427128427,0.8044077134986226,0.8848484848484849
26,cytof_data_tmp,U,CD8+ TE T cell,50000,0.8711656441717792,0.7830882352941176,0.9815668202764977
27,cytof_data_tmp,U,CD4+ TEMRA,50000,0.7252747252747253,0.5689655172413793,1.0
28,cytof_data_tmp,B,not annotated,50000,0.9984519050809861,0.9983826995055681,0.9985211202514096
29,cytof_data_tmp,B,CD4+ EM T cell,50000,0.7536656891495601,0.6522842639593909,0.8923611111111112
30,cytof_data_tmp,B,NK cell,50000,0.996498139636682,0.9956265033894599,0.9973713033953998
31,cytof_data_tmp,B,CD8+ TRM T cell,50000,0.0,0.0,0.0
32,cytof_data_tmp,B,CD4+ CM T cell,50000,0.9593011713321421,0.9648562300319489,0.9538097118041847
33,cytof_data_tmp,B,CD8+ EM T cell,50000,0.9553415061295971,0.9528384279475982,0.9578577699736611
34,cytof_data_tmp,B,Naive CD4+ T cell,50000,0.9601725854629937,0.9549430599108764,0.9654597029868179
35,cytof_data_tmp,B,CD8+ CM T cell,50000,0.8660968660968661,0.8194070080862533,0.918429003021148
36,cytof_data_tmp,B,Naive CD8+ T cell,50000,0.9700860936815993,0.9618055555555556,0.9785104503974095
37,cytof_data_tmp,B,Double negative T cell,50000,0.808641975308642,0.6931216931216931,0.9703703703703703
38,cytof_data_tmp,B,Double positive T cell,50000,0.9313482216708023,0.8964968152866242,0.9690189328743546
39,cytof_data_tmp,B,CD4+ TRM T cell,50000,0.8816326530612245,0.8181818181818182,0.9557522123893806
40,cytof_data_tmp,B,CD8+ TE T cell,50000,0.9459684123025769,0.9366255144032922,0.9554995801847187
41,cytof_data_tmp,B,CD4+ TEMRA,50000,0.0,0.0,0.0
42,cytof_data_tmp,A,not annotated,50000,0.997665464026923,0.9971515151515151,0.9981799429715464
43,cytof_data_tmp,A,CD4+ EM T cell,50000,0.939173612342614,0.9281458114265685,0.9504666188083274
44,cytof_data_tmp,A,NK cell,50000,0.9968387776606955,0.9949516196886832,0.9987331081081081
45,cytof_data_tmp,A,CD8+ TRM T cell,50000,0.8994082840236687,0.8260869565217391,0.987012987012987
46,cytof_data_tmp,A,CD4+ CM T cell,50000,0.9405010438413361,0.9352941176470588,0.9457662701189643
47,cytof_data_tmp,A,CD8+ EM T cell,50000,0.9522882181110028,0.9536811311555339,0.9508993680116675
48,cytof_data_tmp,A,Naive CD4+ T cell,50000,0.9608950452850292,0.9573248407643312,0.9644919786096257
49,cytof_data_tmp,A,CD8+ CM T cell,50000,0.7573099415204679,0.6379310344827587,0.9316546762589928
50,cytof_data_tmp,A,Naive CD8+ T cell,50000,0.9437065148640101,0.9114233353695785,0.9783606557377049
51,cytof_data_tmp,A,Double negative T cell,50000,0.5316455696202532,0.3620689655172414,1.0
