,dataset,sample,celltype,subsample,f1,recall,precision
28,cytof_data_tmp,A,CCR7+ CD4+ T cell,0,0.9842561511771154,0.9839781252824731,0.9845343342302214
29,cytof_data_tmp,A,CCR7+ CD8+ T cell,0,0.9649122807017545,0.9540857754484388,0.9759873140527071
30,cytof_data_tmp,A,Double negative T cell,0,0.7601809954751131,0.6268656716417911,0.9655172413793104
31,cytof_data_tmp,A,Double positive T cell,0,0.9262112651943162,0.9030211984643632,0.9506237919522053
32,cytof_data_tmp,H,not annotated,0,0.9986773964107478,0.9983741812141537,0.998980795841647
33,cytof_data_tmp,H,CCR7- CD4+ T cell,0,0.9477315365838898,0.9380241194792748,0.9576419748053324
34,cytof_data_tmp,H,NK cell,0,0.9978860031153638,0.997870142255424,0.9979018644795193
35,cytof_data_tmp,H,CCR7- CD8+ T cell,0,0.9903162253314188,0.9909780465800113,0.9896552874828979
36,cytof_data_tmp,H,CCR7+ CD4+ T cell,0,0.9923048917310401,0.9933061613066373,0.9913056387163817
37,cytof_data_tmp,H,CCR7+ CD8+ T cell,0,0.9848873209675789,0.9814879241206306,0.9883103473707501
38,cytof_data_tmp,H,Double negative T cell,0,0.9741367817624317,0.9665983199947087,0.981793752099429
39,cytof_data_tmp,H,Double positive T cell,0,0.9523581230898304,0.9453896490184414,0.9594300893503984
40,cytof_data_tmp,C,not annotated,0,0.9988934276666628,0.998834636029758,0.9989522262249535
41,cytof_data_tmp,C,CCR7- CD4+ T cell,0,0.966794380587484,0.9574015521701639,0.9763733364601044
42,cytof_data_tmp,C,NK cell,0,0.9922787979966611,0.9894912079908438,0.9950821387464686
43,cytof_data_tmp,C,CCR7- CD8+ T cell,0,0.9887350819342852,0.9881231180996989,0.9893478042407798
44,cytof_data_tmp,C,CCR7+ CD4+ T cell,0,0.9893213810706297,0.9902577914582532,0.9883867399920121
45,cytof_data_tmp,C,CCR7+ CD8+ T cell,0,0.9755763524309519,0.9716580782055169,0.9795263559969443
46,cytof_data_tmp,C,Double negative T cell,0,0.9362621534029528,0.9226401703335699,0.9502923976608187
47,cytof_data_tmp,C,Double positive T cell,0,0.9265267175572519,0.9032558139534884,0.951028403525955
48,cytof_data_tmp,O,not annotated,0,0.998767432554601,0.998572575168241,0.9989623660031574
49,cytof_data_tmp,O,CCR7- CD4+ T cell,0,0.9532224079052531,0.9484947511495416,0.9579974296062624
50,cytof_data_tmp,O,NK cell,0,0.9960797153270207,0.9958137371440384,0.9963458356315499
51,cytof_data_tmp,O,CCR7- CD8+ T cell,0,0.9908471334679194,0.9911856480180994,0.9905088500610741
52,cytof_data_tmp,O,CCR7+ CD4+ T cell,0,0.9860317772342541,0.9857970006651751,0.9862666656583455
53,cytof_data_tmp,O,CCR7+ CD8+ T cell,0,0.9836474501108649,0.9803325783105906,0.9869848156182213
54,cytof_data_tmp,O,Double negative T cell,0,0.977719449995526,0.9712017065655368,0.9843252657498048
55,cytof_data_tmp,O,Double positive T cell,0,0.9305456107690104,0.9128968811463894,0.9488901869158879
56,cytof_data_tmp,J,not annotated,0,0.9987620536877769,0.998594747519869,0.9989294159265673
57,cytof_data_tmp,J,CCR7- CD4+ T cell,0,0.8912579957356078,0.8475263584752636,0.939748201438849
58,cytof_data_tmp,J,NK cell,0,0.9925789916609288,0.9914412349075348,0.9937193627450981
