,x_coordinate,y_coordinate
0,0.644133212583013,0.5811821032201736
1,0.6826256187018974,0.5206886694286111
2,0.6923233706901639,0.5254721966957681
3,0.692632736945473,0.5277309118110303
4,0.6929568943247191,0.561070783005439
5,0.693102456464665,0.6637557445804038
6,0.6929775405804761,0.6722096833535941
7,0.6928100407187937,0.6755177932389448
8,0.6927054000597797,0.676691809083208
9,0.6883946919469297,0.6776137401236629
10,0.6752456486323704,0.6790066502704543
11,0.665262999521323,0.6765531029587418
12,0.6568210747797999,0.669692683881279
13,0.6370597552361169,0.6384227313924998
14,0.6380458049754696,0.6255588249316336
