,x_coordinate,y_coordinate
0,1.0985822301233725,0.4153943769807792
1,1.0985660023932098,0.1491152911731794
2,1.0985973708667798,0.016229499601666315
3,1.7917535678133016,0.004593334335901917
4,2.197214153139992,0.005418885978854032
5,2.9444349144527497,0.008022855326685738
6,4.262670661040441,0.02558535787739384
7,4.812211665791026,0.1883744609766264
8,5.105960476118403,0.3224130261011196
9,4.1896537435295444,0.4977456425739894
10,2.3025554214323023,0.538105283970437
11,1.6094422952380283,0.49948562906500776
