,x_coordinate,y_coordinate
0,0.5343283425619946,0.034860007920502
1,0.6309724550820818,1.4073934133569532
2,0.6248108672004246,2.9626042560675274
3,0.550125139469527,3.358493535667549
4,0.3847205633288928,3.5921818474103713
5,0.32236965831627445,3.67445537830889
6,0.10360616220851389,3.8324392723471363
7,0.03332043894029261,3.2662859087771916
8,0.014181957004843787,2.9961082613069587
9,0.009615138830202742,2.8205096631052258
10,0.001785176457339498,2.496170626543875
11,0.0013036170123239277,2.0180484390445534
12,0.0010608523792047368,0.46878227902043407
13,0.02172146435153812,0.13865044281519492
14,0.0441276695974679,0.06255952427946988
15,0.0661575915849359,0.04320273961896521
16,0.5120898977025767,0.0020491182648507654
