,x_coordinate,y_coordinate
0,5.06542120614196,3.5650909826989268
1,5.051404068859298,5.357671799979189
2,4.5617868906253225,5.994398957624503
3,4.320652966792725,6.10067830106458
4,4.060849719320506,6.12931676074797
5,3.783695121961545,6.148427147453081
6,3.71781866757555,6.130134108608139
7,3.348997458803732,5.950441710196559
8,2.6731200841452103,4.894678127530247
9,2.5776613126596297,3.7119509177926675
10,2.554355363980738,3.2116255972487067
11,2.6592626469071163,2.723372367639774
12,2.768560008479352,2.23832400519729
13,2.9085708234701184,2.0860789386865264
14,3.17528548617144,1.875602175889021
15,4.003185443720872,1.768198229389449
16,4.073740661570054,1.7638252776371797
17,4.257260661354017,1.7524727079619307
18,4.496412473631057,1.7900921105356589
19,4.794454888904604,2.051248106200111
