,dataset,sample,celltype,subsample,f1,recall,precision
0,cytof_data_tmp,T,not annotated,0,0.9949196017047117,0.9953887543183894,0.994450891130352
1,cytof_data_tmp,T,CCR7- CD4+ T cell,0,0.8018313516468498,0.7573254162901768,0.8518948744010455
2,cytof_data_tmp,T,NK cell,0,0.9791508939491002,0.9750340708092905,0.9833026288855747
3,cytof_data_tmp,T,CCR7- CD8+ T cell,0,0.9367733558908584,0.924802392651143,0.9490582959641256
4,cytof_data_tmp,T,CCR7+ CD4+ T cell,0,0.9605941760404545,0.963292707522978,0.9579107214486275
5,cytof_data_tmp,T,CCR7+ CD8+ T cell,0,0.945382607762987,0.9474488820944009,0.9433253264204343
6,cytof_data_tmp,T,Double negative T cell,0,0.8502175264139218,0.8056537102473498,0.9
7,cytof_data_tmp,T,Double positive T cell,0,0.7220977140295832,0.6273364485981309,0.8505807814149947
8,cytof_data_tmp,U,not annotated,0,0.9970346447445685,0.9973128147897975,0.9967566298302001
9,cytof_data_tmp,U,CCR7- CD4+ T cell,0,0.743253429820594,0.6606807826320021,0.8494141971054445
10,cytof_data_tmp,U,NK cell,0,0.986659912191827,0.98267743020518,0.9906748050186504
11,cytof_data_tmp,U,CCR7- CD8+ T cell,0,0.9505739657786442,0.9397858672376873,0.9616126205083261
12,cytof_data_tmp,U,CCR7+ CD4+ T cell,0,0.9745859796724498,0.9788832225638382,0.9703263011898678
13,cytof_data_tmp,U,CCR7+ CD8+ T cell,0,0.9606874829879067,0.9570034087387667,0.9644000312280427
14,cytof_data_tmp,U,Double negative T cell,0,0.8403001071811362,0.8032786885245902,0.8808988764044944
15,cytof_data_tmp,U,Double positive T cell,0,0.6352272727272726,0.5333969465648855,0.7851123595505618
16,cytof_data_tmp,B,not annotated,0,0.9948405884927448,0.995594750762285,0.9940875679130713
17,cytof_data_tmp,B,CCR7- CD4+ T cell,0,0.7343221121299773,0.6508837006327733,0.8422984611040519
18,cytof_data_tmp,B,NK cell,0,0.9899353604336764,0.9872267126010336,0.9926589125597879
19,cytof_data_tmp,B,CCR7- CD8+ T cell,0,0.959172515863242,0.9561679732229367,0.9621960002215943
20,cytof_data_tmp,B,CCR7+ CD4+ T cell,0,0.9821740477484071,0.9863371345859882,0.978045955939888
21,cytof_data_tmp,B,CCR7+ CD8+ T cell,0,0.9371284799247117,0.9265666540068364,0.9479338682416024
22,cytof_data_tmp,B,Double negative T cell,0,0.8005623619200642,0.7153625269203159,0.9088007295941632
23,cytof_data_tmp,B,Double positive T cell,0,0.7180506048033659,0.6084373143196673,0.8758374910905203
24,cytof_data_tmp,A,not annotated,0,0.988737819176419,0.9925211815227484,0.9849831906760443
25,cytof_data_tmp,A,CCR7- CD4+ T cell,0,0.9335769066192685,0.9325792822266428,0.934576667710101
26,cytof_data_tmp,A,NK cell,0,0.9857192101245875,0.9832498280774142,0.9882010268562401
27,cytof_data_tmp,A,CCR7- CD8+ T cell,0,0.9796354345585709,0.9761145815505733,0.98318177900362
28,cytof_data_tmp,A,CCR7+ CD4+ T cell,0,0.9515249236680503,0.9401608966826358,0.9631670332214377
29,cytof_data_tmp,A,CCR7+ CD8+ T cell,0,0.856674088831595,0.8094042961541301,0.9098075008297378
30,cytof_data_tmp,A,Double negative T cell,0,0.575031525851198,0.4253731343283582,0.8871595330739299
31,cytof_data_tmp,A,Double positive T cell,0,0.6215544041450778,0.500584209647805,0.8196228477726155
32,cytof_data_tmp,H,not annotated,0,0.9949310334700591,0.9954046134077161,0.9944579039448296
33,cytof_data_tmp,H,CCR7- CD4+ T cell,0,0.8719372955625502,0.8462582860793866,0.8992234904739679
34,cytof_data_tmp,H,NK cell,0,0.9914746268656717,0.9898593340220933,0.9930952001275714
35,cytof_data_tmp,H,CCR7- CD8+ T cell,0,0.9537795097801454,0.9527516957930965,0.9548095437421515
36,cytof_data_tmp,H,CCR7+ CD4+ T cell,0,0.976771787884932,0.9793532264302502,0.9742039221875863
37,cytof_data_tmp,H,CCR7+ CD8+ T cell,0,0.9312052422185818,0.9107355391573435,0.9526162567992033
38,cytof_data_tmp,H,Double negative T cell,0,0.8803295571575694,0.8480719624313777,0.9151381057740346
39,cytof_data_tmp,H,Double positive T cell,0,0.7354880835781914,0.6700773349196907,0.8150506512301013
40,cytof_data_tmp,C,not annotated,0,0.9975345689908797,0.9978046426217158,0.9972646415209769
41,cytof_data_tmp,C,CCR7- CD4+ T cell,0,0.9094581749049429,0.8800229951135383,0.9409306042166082
42,cytof_data_tmp,C,NK cell,0,0.9803058872826313,0.9736759962542919,0.987026684948845
43,cytof_data_tmp,C,CCR7- CD8+ T cell,0,0.9608870967741936,0.9567079290732686,0.9651029362132973
44,cytof_data_tmp,C,CCR7+ CD4+ T cell,0,0.9706744868035191,0.9730050019238169,0.9683551089803483
45,cytof_data_tmp,C,CCR7+ CD8+ T cell,0,0.9091051436624128,0.8799636253410125,0.9402429149797571
46,cytof_data_tmp,C,Double negative T cell,0,0.7383399209486166,0.6628814762242725,0.8331846565566459
47,cytof_data_tmp,C,Double positive T cell,0,0.7004310344827587,0.6046511627906976,0.8322663252240717
48,cytof_data_tmp,O,not annotated,0,0.9958340683647021,0.9967845897388405,0.9948853580742325
49,cytof_data_tmp,O,CCR7- CD4+ T cell,0,0.8722063207225378,0.8504005321148674,0.8951598173515982
50,cytof_data_tmp,O,NK cell,0,0.9873163814941942,0.9836339517976812,0.991026486617836
51,cytof_data_tmp,O,CCR7- CD8+ T cell,0,0.9554070691554444,0.9514793079101407,0.9593673928686253
52,cytof_data_tmp,O,CCR7+ CD4+ T cell,0,0.956156356230552,0.9546169196347584,0.9577007659058163
53,cytof_data_tmp,O,CCR7+ CD8+ T cell,0,0.912425184645695,0.8997477119127857,0.9254650149638216
54,cytof_data_tmp,O,Double negative T cell,0,0.8967313053334559,0.8672671249111163,0.9282679013128686
55,cytof_data_tmp,O,Double positive T cell,0,0.6792609853528627,0.573335206518685,0.8331972233564721
56,cytof_data_tmp,J,not annotated,0,0.996567809025081,0.9971010851154912,0.9960351030501352
57,cytof_data_tmp,J,CCR7- CD4+ T cell,0,0.7357339029600244,0.6517977831846445,0.8444833625218914
58,cytof_data_tmp,J,NK cell,0,0.9789574918253511,0.9723368485404249,0.9856689131613603
59,cytof_data_tmp,J,CCR7- CD8+ T cell,0,0.9190433345190517,0.8888574088315052,0.9513515855137757
60,cytof_data_tmp,J,CCR7+ CD4+ T cell,0,0.9825330712537573,0.9842202450898103,0.9808516719062589
61,cytof_data_tmp,J,CCR7+ CD8+ T cell,0,0.9606779217807704,0.960489550482851,0.9608663669799755
62,cytof_data_tmp,J,Double negative T cell,0,0.7763224181360201,0.71875,0.843921139101862
63,cytof_data_tmp,J,Double positive T cell,0,0.668825910931174,0.543778801843318,0.868559411146162
