,x_coordinate,y_coordinate
0,969.216451902152,1575.0380900516777
1,180.83717522379573,1257.7254494931774
2,-4.4538620119797864e-05,681.7093173753799
3,-4.960260426863058e-05,257.44361085580306
4,-4.9760901098442456e-05,-3.9275151547693807e-05
5,-4.0831997494710037e-05,-4.08316623633761e-05
6,4.0569843447667895e-06,-4.8038020836446314e-05
7,568.2017976042414,-2.6491411616063897e-05
8,842.2360083528998,2.138583764585109e-05
9,2125.836218413817,235.3515556372632
10,2028.967084162942,580.6793885375857
