,x_coordinate,y_coordinate
0,2807.0762189710913,765.7558011056603
1,2616.1823241074167,562.6853926941652
2,2438.9255179287115,357.7180487831346
3,2322.948778633277,223.28764049446772
4,2334.9120758179633,134.42272776841887
5,2386.0077821539858,21.07476974168889
6,2397.1723168477615,3.477772943602765e-05
7,2405.8317959716746,-3.592776998627756e-05
8,2411.6433419275872,-4.689967925586387e-05
9,2712.8386289089317,-4.772133947713336e-05
10,2855.168674967993,-4.74234068171727e-05
11,2911.2690757102782,-4.529806227340365e-05
12,3271.687023896133,2.2323377596126458e-05
13,3140.7822499455137,495.1255589048043
