,x_coordinate,y_coordinate
0,0.36380017765665035,0.3569954311216973
1,0.46062652961349765,0.3389588617783138
2,0.5694134786504358,0.3390868981689794
3,0.6682923958285638,0.34760714250073066
4,0.6736409891751758,0.3698635062681003
5,0.6830977805781548,0.4486553722755866
6,0.687535408660356,0.505635660839847
7,0.6839310018837841,0.6278799224199898
8,0.6064508106949403,0.673135537297331
9,0.42637972350768905,0.692073954292354
10,0.3929285197570923,0.6915347925256546
11,0.3703507038584343,0.6886899945385779
12,0.3446685547644375,0.6724903290796583
13,0.3373248525077096,0.5921334676581961
14,0.3385058711235674,0.4569044660141045
15,0.3490327526754833,0.3960291709417338
