,x_coordinate,y_coordinate
0,0.5185824045564852,2.124613186758776
1,4.9372804494801635e-05,1.2657802837350995
2,-5.833664648041092e-06,1.250805313493396
3,-2.5679805802701328e-05,0.9608088012116172
4,-3.8961892009064705e-05,0.7139179056172656
5,-4.364179448537694e-05,0.5253050448720398
6,-4.849928193030449e-05,0.3004927842141514
7,-4.964419599465371e-05,4.463327368641301e-05
8,-4.89555807977617e-05,-1.586809269748838e-05
9,-2.9676953928962093e-05,-4.962232492447386e-05
10,0.15742375883318627,-4.9762857678214625e-05
11,2.558595200609666,-4.993744365744146e-05
12,2.8886857212737627,-4.993381716544273e-05
13,3.722248801517643,-4.951586231266837e-05
14,4.386080247901834,-4.471864198552505e-05
15,4.498282401755974,2.8258057047415775e-05
16,4.508093006113688,0.020078347779055955
17,4.521128411664389,0.5534498937792225
18,4.381495383380082,1.072062806112812
19,4.275511443860629,1.4310002718656498
20,4.2063255210325945,1.5640975851193852
21,3.5547857807958914,1.9572723525560143
22,1.865155882785488,2.2673007863564694
23,0.6343926439326015,2.2569583694930193
