,x_coordinate,y_coordinate
0,1.785696476697922,1.2819683294269573
1,2.016762403569613,0.6769267096336803
2,2.537068526939935,0.40206700333822787
3,2.982822395996796,0.2670371041179316
4,3.9303628136052624,0.007628682605615481
5,3.9638193162349356,-1.149387769616479e-05
6,3.98921364995294,-2.877263369465022e-05
7,4.012708285194431,-3.680391390444553e-05
8,4.28677227425366,-4.8850533808354915e-05
9,5.427890377868211,-4.686009561522273e-05
10,5.546480727867159,0.10913587303810468
11,5.675918627153534,0.2594374291400955
12,5.953186769376638,1.3114120882294225
13,6.025742233285209,3.197460182736117
14,5.825537782852087,3.667499724342032
15,5.511489624889463,4.173718963834096
16,5.147409392336042,4.3636833989466846
17,4.562316827975999,4.52115470580938
18,4.200337475902006,4.550761117256986
19,3.8986001547959543,4.540368775296532
20,3.4507385949392186,4.056959272329587
21,2.471047832780123,2.6317203756586562
22,2.1586417350298674,2.060641839857913
