,x_coordinate,y_coordinate
0,0.49328501904692384,0.3281204380807645
1,0.5980438561268583,0.3181107165017872
2,0.686536728287778,0.38576537485145745
3,0.69200305328908,0.3985523835582174
4,0.6930898303846178,0.4724304397732437
5,0.6931857118203509,0.6728717942380265
6,0.6930579672528525,0.6926557942788106
7,0.6310183844613989,0.6903404340016711
8,0.5117980314834071,0.6815996000223553
9,0.4749008797295105,0.6611469927133705
10,0.4627407596750997,0.6538566596977282
11,0.38669005633575143,0.5842168494080968
12,0.370988365065071,0.5244849125308478
13,0.40533948975741263,0.45432657547736677
