,x_coordinate,y_coordinate
0,2381.328565821679,2372.711137797489
1,2530.9241124532555,2330.8520350704557
2,2573.2016801547998,2345.8896873126637
3,2695.73735220394,2415.6364248752534
4,2749.5051728468056,2490.2089842147184
5,2789.421840844244,2553.6367229829157
6,2815.7590302259355,2735.687498441096
7,2714.7353412913717,2811.18434497085
8,2685.6333357341564,2822.311003714937
9,2645.7970843812755,2818.3776861890674
10,2456.8718251112664,2692.420872942993
11,2271.1977845486617,2514.6965612311865
12,2292.6840622434115,2461.842770302479
