,x_coordinate,y_coordinate
0,0.6931597336755975,1.3349127025049354
1,-5.475705017219101e-06,1.2975682780320588
2,-4.1547112511019626e-05,1.2064807289543704
3,-4.6988543306786657e-05,0.8834647643068406
4,-4.992056837547488e-05,0.37957222133094687
5,-4.990798568626025e-05,0.031117409672768128
6,-4.555120566091714e-05,0.025226997491379567
7,-4.343779987243904e-05,0.02402657090852721
8,-2.1370212786637777e-05,0.022511134930884868
9,-1.59072643269635e-05,0.022260956254945008
10,0.6931164429649105,0.0196840219451717
11,1.0986016548170678,0.020042247830855807
12,1.791783216940411,0.03430901025544806
13,2.3025856802122058,0.0603970144642313
14,2.302627903297615,0.07218817603088781
15,2.302562986006954,0.12052314845547966
16,2.1971769275089255,0.3192005586761898
17,1.79178431171166,0.8568157910094304
18,1.386278153114002,1.0890559662132888
19,1.0985691835409015,1.235338242703576
