,x_coordinate,y_coordinate
0,-4.983102216875243e-05,2464.7379905417065
1,-3.2327535656270476e-05,2375.939902684518
2,264.6355996867667,2252.705105045767
3,375.552989615247,2229.55813723374
4,460.390814923795,2393.2033479507695
5,501.1941993055704,2523.750734992552
6,479.4533747342008,2559.525849261423
7,354.5533047021618,2722.608868817653
8,146.6536320127634,2692.069329536579
9,1.4864529945621974e-05,2666.1362385160455
10,-2.310334026109967e-05,2658.2588368116476
11,-4.405113887000848e-05,2647.007096455595
12,-4.85324278338905e-05,2569.503674464224
