,x_coordinate,y_coordinate
0,0.3389653888891279,0.3980022588545383
1,0.35724097778780084,0.3406695075709172
2,0.38399953938264686,0.3403789069800258
3,0.5496726502602025,0.3397213164859242
4,0.6515628655177895,0.3413588106215104
5,0.6875273464229303,0.3424574389864398
6,0.6911596399280283,0.41823265555769173
7,0.6918610212454394,0.4997068174544205
8,0.6711342344875005,0.5905826400625174
9,0.6113564801510378,0.6464240338651442
10,0.601965681389943,0.6480692955836801
11,0.4842174187685195,0.6682684480404756
12,0.4089887070577175,0.6532820315733413
13,0.3780594674434112,0.6223461105536703
14,0.3657855027865913,0.601504594591542
15,0.3449119256075816,0.5565064182936327
16,0.3397653104196087,0.42806861871253904
